circonscription,delegation,#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب,center_name_x,center_code,district_code,district_name,region_code,region_name,center_name_y,center_name_ar,LATITUDE,LONGITUDE
Gafsa,Moulares,17070410501,م إبتدائية الحي العمالي ام العرائس - المحطة  مكتب 1,0,1,1,0,2,3,109,8,0,0,8,0,1,3,2,1,0,0,1,1,5,0,0,171,1,20,20,358,م إبتدائية الحي العمالي ام العرائس - المحطة,3911.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE Ouv. Om laaraiess gare,م إبتدائية الحي العمالي ام العرائس - المحطة,34.491131,8.268423
Gafsa,Moulares,17070410502,م إبتدائية الحي العمالي ام العرائس - المحطة  مكتب 2,0,0,0,0,0,0,64,12,0,0,14,0,1,0,0,0,0,0,0,0,1,0,0,180,0,22,26,320,م إبتدائية الحي العمالي ام العرائس - المحطة,3911.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE Ouv. Om laaraiess gare,م إبتدائية الحي العمالي ام العرائس - المحطة,34.491131,8.268423
Gafsa,Moulares,17070410503,م إبتدائية الحي العمالي ام العرائس - المحطة  مكتب 3,0,0,0,0,0,0,37,13,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,144,0,8,26,237,م إبتدائية الحي العمالي ام العرائس - المحطة,3911.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE Ouv. Om laaraiess gare,م إبتدائية الحي العمالي ام العرائس - المحطة,34.491131,8.268423
Gafsa,Moulares,17070410601,م إبتدائية المنجم ام العرائس - المحطة  مكتب 1,0,0,0,0,1,1,75,30,0,0,5,0,3,0,1,0,0,0,1,1,3,0,2,213,0,9,40,385,م إبتدائية المنجم ام العرائس - المحطة,3912.0,17.0,Gafsa,1166.0,Moularès,E.P. MINE OM LAARAIESS,م إبتدائية المنجم ام العرائس - المحطة,34.490012,8.271171
Gafsa,Moulares,17070410701,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 1,0,1,1,3,0,2,90,8,1,1,4,1,4,1,0,1,1,1,3,0,1,1,1,178,1,18,20,343,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410702,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 2,0,0,1,2,0,2,72,17,0,0,7,0,3,1,1,0,4,1,1,0,1,0,1,195,0,25,38,372,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410703,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 3,0,0,1,1,0,0,51,12,0,0,15,0,0,0,0,0,1,1,0,2,0,0,0,211,0,21,30,346,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410704,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 4,0,0,1,0,0,0,53,8,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,186,0,14,37,315,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410705,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 5,0,0,0,1,0,0,45,19,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,154,0,14,23,272,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410706,م إبتدائية حي السوالمية أم العرائس - المحطة  مكتب 6,0,0,0,0,0,0,44,26,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,135,0,15,38,266,م إبتدائية حي السوالمية أم العرائس - المحطة,3913.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE SOUALMIA OM LAARAESS,م إبتدائية حي السوالمية أم العرائس - المحطة,34.484255,8.285933
Gafsa,Moulares,17070410801,م إبتدائية حي الزهور أم العرائس - المحطة  مكتب 1,0,0,1,4,1,3,77,14,0,0,5,1,0,2,1,0,1,1,0,0,3,1,0,140,0,11,7,273,م إبتدائية حي الزهور أم العرائس - المحطة,3914.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE EZZOUHOUR OM LARAESS,م إبتدائية حي الزهور أم العرائس - المحطة,34.482714,8.258263000000001
Gafsa,Moulares,17070410802,م إبتدائية حي الزهور أم العرائس - المحطة  مكتب 2,0,0,1,0,0,1,55,6,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,184,0,19,12,286,م إبتدائية حي الزهور أم العرائس - المحطة,3914.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE EZZOUHOUR OM LARAESS,م إبتدائية حي الزهور أم العرائس - المحطة,34.482714,8.258263000000001
Gafsa,Moulares,17070410803,م إبتدائية حي الزهور أم العرائس - المحطة  مكتب 3,1,0,0,0,0,0,46,10,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,150,0,8,9,231,م إبتدائية حي الزهور أم العرائس - المحطة,3914.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE EZZOUHOUR OM LARAESS,م إبتدائية حي الزهور أم العرائس - المحطة,34.482714,8.258263000000001
Gafsa,Moulares,17070410804,م إبتدائية حي الزهور أم العرائس - المحطة  مكتب 4,0,0,0,0,0,0,32,18,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,91,0,12,11,171,م إبتدائية حي الزهور أم العرائس - المحطة,3914.0,17.0,Gafsa,1166.0,Moularès,E.P.CITE EZZOUHOUR OM LARAESS,م إبتدائية حي الزهور أم العرائس - المحطة,34.482714,8.258263000000001
Gafsa,Moulares,17070410901,م إبتدائية البركة أم العرائس - المحطة  مكتب 1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,3,13,م إبتدائية البركة أم العرائس - المحطة,3915.0,17.0,Gafsa,1166.0,Moularès,E.P.BIRKA OM LAARAESS,م إبتدائية البركة أم العرائس - المحطة,34.432259,8.347288
Gafsa,Moulares,17070411001,م إبتدائية 14 جانفي أم العرائس - المحطة  مكتب 1,0,1,0,1,0,0,64,21,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,84,0,9,30,215,م إبتدائية 14 جانفي أم العرائس - المحطة,3916.0,17.0,Gafsa,1166.0,Moularès,E.P.14 JANV OM LARAESS LAGARE,م إبتدائية 14 جانفي أم العرائس - المحطة,34.478183,8.283131
Gafsa,Moulares,17070511101,م إبتدائية اللوزة أم العرائس - الشنوفية  مكتب 1,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,2,47,م إبتدائية اللوزة أم العرائس - الشنوفية,3917.0,17.0,Gafsa,1166.0,Moularès,E.P.EL LOUZA OM LAARAESS CHNOUFIA,م إبتدائية اللوزة أم العرائس - الشنوفية,34.480854,8.426892
Gafsa,Moulares,17070511201,م إبتدائية الشنوفية أم العرائس  مكتب 1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,2,32,م إبتدائية الشنوفية أم العرائس,3918.0,17.0,Gafsa,1166.0,Moularès,E.P.CHANOUFIA OM LAARAESS,م إبتدائية الشنوفية أم العرائس,34.487446999999996,8.375986
Gafsa,Moulares,17070611301,م إبتدائية بن عمار أم العرائس - السواطير  مكتب 1,0,0,0,0,0,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,0,70,م إبتدائية بن عمار أم العرائس - السواطير,,,,,,,,,
Gafsa,Moulares,17070711401,م إبتدائية الدوارة ام العرائس  مكتب 1,0,0,1,1,0,0,57,1,0,1,2,0,1,0,0,0,0,0,0,0,3,0,1,56,1,6,0,131,م إبتدائية الدوارة ام العرائس,3920.0,17.0,Gafsa,1166.0,Moularès,E.P.DOUARA OM LAARAESS,م إبتدائية الدوارة ام العرائس,34.449638,8.513330999999999
Gafsa,Moulares,17070711501,م إبتدائية هنشير القلال أم العرائس - الدوارة   مكتب 1,0,0,0,0,0,1,36,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,75,0,4,0,121,م إبتدائية هنشير القلال أم العرائس - الدوارة,3921.0,17.0,Gafsa,1166.0,Moularès,E.P.HENCHIR GUALLAL OM LAARAESS DAWARA,م إبتدائية هنشير القلال أم العرائس - الدوارة,34.49837,8.4885001
Gafsa,Redeyef,17010100101,م إبتدائية حي النور الرديف - الرديف المركز  مكتب 1,1,0,3,0,0,1,78,22,2,0,5,0,2,2,0,1,1,1,0,0,1,0,1,201,0,7,81,410,م إبتدائية حي النور الرديف - الرديف المركز,3807.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ENNOUR ERDAIEF CENTRE,م إبتدائية حي النور الرديف - الرديف المركز,34.379934999999996,8.147416
Gafsa,Redeyef,17010100102,م إبتدائية حي النور الرديف - الرديف المركز  مكتب 2,0,0,2,0,0,1,23,27,0,0,7,0,4,0,0,2,0,0,0,0,0,0,0,167,0,2,93,328,م إبتدائية حي النور الرديف - الرديف المركز,3807.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ENNOUR ERDAIEF CENTRE,م إبتدائية حي النور الرديف - الرديف المركز,34.379934999999996,8.147416
Gafsa,Redeyef,17010100201,م إبتدائية الفوز الرديف - الرديف المركز  مكتب 1,0,0,1,0,0,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,92,1,2,36,164,م إبتدائية الفوز الرديف - الرديف المركز,3808.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL FAOUZ RDAIEF Centre,م إبتدائية الفوز الرديف - الرديف المركز,34.377363,8.147193
Gafsa,Redeyef,17010200301,م إبتدائية سيدي عبد القادر - الرديف الشمالية  مكتب 1,1,1,0,1,1,0,23,11,1,0,6,0,0,0,1,3,1,0,0,0,3,0,1,159,1,8,57,279,م إبتدائية سيدي عبد القادر - الرديف الشمالية,3809.0,17.0,Gafsa,1160.0,Redeyef,E.P.SIDI ABDELKADER RDAIEF N.,م إبتدائية سيدي عبد القادر - الرديف الشمالية,34.376011,8.13612
Gafsa,Redeyef,17010200302,م إبتدائية سيدي عبد القادر - الرديف الشمالية  مكتب 2,0,0,0,0,0,0,13,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,0,2,56,224,م إبتدائية سيدي عبد القادر - الرديف الشمالية,3809.0,17.0,Gafsa,1160.0,Redeyef,E.P.SIDI ABDELKADER RDAIEF N.,م إبتدائية سيدي عبد القادر - الرديف الشمالية,34.376011,8.13612
Gafsa,Redeyef,17010200401,م إبتدائية  14 جانفي الرديف - الرديف الشمالية  مكتب 1,0,0,2,0,0,0,27,5,0,0,3,2,6,2,0,0,1,2,1,0,1,0,0,205,0,7,37,301,م إبتدائية  14 جانفي الرديف - الرديف الشمالية,3810.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL MANJEM ERDEYEF,م إبتدائية  14 جانفي الرديف - الرديف الشمالية,34.38124321,8.14122982
Gafsa,Redeyef,17010200402,م إبتدائية  14 جانفي الرديف - الرديف الشمالية  مكتب 2,0,0,0,0,0,0,16,12,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,189,0,4,41,269,م إبتدائية  14 جانفي الرديف - الرديف الشمالية,3810.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL MANJEM ERDEYEF,م إبتدائية  14 جانفي الرديف - الرديف الشمالية,34.38124321,8.14122982
Gafsa,Redeyef,17010200501,م إبتدائية العهد الجديد الرديف - الرديف الشمالية  مكتب 1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,48,0,0,5,63,م إبتدائية العهد الجديد الرديف - الرديف الشمالية,3811.0,17.0,Gafsa,1160.0,Redeyef,E.P. ECH'CHEBBI ERDEYEF,م إبتدائية العهد الجديد الرديف - الرديف الشمالية,34.398076,8.170762
Gafsa,Redeyef,17010300601,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 1,2,0,1,3,0,1,45,15,1,1,5,1,4,1,1,2,2,1,2,1,2,0,1,192,2,12,45,343,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300602,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 2,1,1,1,0,0,0,40,15,1,1,4,0,2,1,3,1,0,0,1,0,0,0,1,184,1,8,76,342,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300603,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 3,0,0,0,0,0,0,26,21,1,0,3,0,1,2,0,1,0,0,0,0,0,0,0,202,0,10,102,369,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300604,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 4,0,0,5,0,0,0,29,27,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,194,0,6,82,352,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300605,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 5,0,1,2,0,0,0,17,25,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,151,0,6,69,278,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300606,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية  مكتب 6,0,0,1,1,1,0,12,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,119,0,10,81,267,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,3812.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ZOMRA ERDAIEF SUD,م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,34.377107,8.148092
Gafsa,Redeyef,17010300701,م إبتدائية السقدود 1 الرديف - الرديف الجنوبية  مكتب 1,0,0,1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,4,35,م إبتدائية السقدود 1 الرديف - الرديف الجنوبية,3813.0,17.0,Gafsa,1160.0,Redeyef,E.P.ZAGDOUD 1 RDAEIF Sud,م إبتدائية السقدود 1 الرديف - الرديف الجنوبية,34.309002,8.107148
Gafsa,Redeyef,17010300801,م إبتدائية الوفاء سقدود 2 الرديف - الرديف الجنوبية  مكتب 1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,48,م إبتدائية الوفاء سقدود 2 الرديف - الرديف الجنوبية,3814.0,17.0,Gafsa,1160.0,Redeyef,E.P.WAFA ZAGDOUD2 RDAEIF Sud,م إبتدائية الوفاء سقدود 2 الرديف - الرديف الجنوبية,34.270396000000005,8.089542999999999
Gafsa,Redeyef,17010400901,م إبتدائية حئ التحرير الرديف - المحطة  مكتب 1,0,1,0,0,0,1,39,14,0,0,4,0,3,1,0,0,0,1,1,0,1,1,0,204,2,7,36,316,م إبتدائية حئ التحرير الرديف - المحطة,3815.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ETTAHRIR ERDAIEF GARE,م إبتدائية حئ التحرير الرديف - المحطة,34.392472,8.164572
Gafsa,Redeyef,17010400902,م إبتدائية حئ التحرير الرديف - المحطة  مكتب 2,0,0,3,0,0,0,15,9,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,217,0,9,59,321,م إبتدائية حئ التحرير الرديف - المحطة,3815.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ETTAHRIR ERDAIEF GARE,م إبتدائية حئ التحرير الرديف - المحطة,34.392472,8.164572
Gafsa,Redeyef,17010400903,م إبتدائية حئ التحرير الرديف - المحطة  مكتب 3,0,0,0,0,0,0,14,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,158,0,2,32,230,م إبتدائية حئ التحرير الرديف - المحطة,3815.0,17.0,Gafsa,1160.0,Redeyef,E.P.CITE ETTAHRIR ERDAIEF GARE,م إبتدائية حئ التحرير الرديف - المحطة,34.392472,8.164572
Gafsa,Redeyef,17010401001,م إبتدائية المحطة الرديف   مكتب 1,2,0,2,0,1,1,50,19,1,1,2,0,0,0,2,2,1,0,2,1,1,0,1,213,0,25,57,384,م إبتدائية المحطة الرديف,3816.0,17.0,Gafsa,1160.0,Redeyef,E.P. LA GARE RDAEIF,م إبتدائية المحطة الرديف,34.387289,8.153325599999999
Gafsa,Redeyef,17010401002,م إبتدائية المحطة الرديف   مكتب 2,1,0,0,1,0,1,22,24,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,165,0,10,50,280,م إبتدائية المحطة الرديف,3816.0,17.0,Gafsa,1160.0,Redeyef,E.P. LA GARE RDAEIF,م إبتدائية المحطة الرديف,34.387289,8.153325599999999
Gafsa,Redeyef,17010401101,م إبتدائية الفتح الرديف - المحطة  مكتب 1,1,0,1,2,0,1,30,7,0,1,1,0,1,0,0,0,1,0,2,0,0,0,2,213,0,10,35,308,م إبتدائية الفتح الرديف - المحطة,3817.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL FATH RDAEIF GARE,م إبتدائية الفتح الرديف - المحطة,34.39213,8.164927
Gafsa,Redeyef,17010401102,م إبتدائية الفتح الرديف - المحطة  مكتب 2,1,0,0,1,0,0,16,14,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,210,0,11,46,305,م إبتدائية الفتح الرديف - المحطة,3817.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL FATH RDAEIF GARE,م إبتدائية الفتح الرديف - المحطة,34.39213,8.164927
Gafsa,Redeyef,17010401103,م إبتدائية الفتح الرديف - المحطة  مكتب 3,0,0,0,0,0,0,10,15,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,137,0,8,37,213,م إبتدائية الفتح الرديف - المحطة,3817.0,17.0,Gafsa,1160.0,Redeyef,E.P.EL FATH RDAEIF GARE,م إبتدائية الفتح الرديف - المحطة,34.39213,8.164927
Gafsa,Redeyef,17010401201,م إبتدائية  2مارس 1934الرديف - المحطة  مكتب 1,0,1,3,2,0,0,40,12,1,2,4,1,1,0,1,2,1,0,2,1,1,0,1,158,0,11,36,281,م إبتدائية  2مارس 1934الرديف - المحطة,3818.0,17.0,Gafsa,1160.0,Redeyef,E.P.2 MARS 1934 RDAEIF GARE,م إبتدائية  2مارس 1934الرديف - المحطة,34.380362,8.1597243
Gafsa,Redeyef,17010401202,م إبتدائية  2مارس 1934الرديف - المحطة  مكتب 2,0,0,0,0,0,0,25,8,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,171,0,4,50,261,م إبتدائية  2مارس 1934الرديف - المحطة,3818.0,17.0,Gafsa,1160.0,Redeyef,E.P.2 MARS 1934 RDAEIF GARE,م إبتدائية  2مارس 1934الرديف - المحطة,34.380362,8.1597243
Gafsa,Redeyef,17010401203,م إبتدائية  2مارس 1934الرديف - المحطة  مكتب 3,0,0,1,0,0,0,11,18,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,131,0,7,49,221,م إبتدائية  2مارس 1934الرديف - المحطة,3818.0,17.0,Gafsa,1160.0,Redeyef,E.P.2 MARS 1934 RDAEIF GARE,م إبتدائية  2مارس 1934الرديف - المحطة,34.380362,8.1597243
Gafsa,Redeyef,17010501301,م إبتدائية واد ي الجمل الرديف - تابديت  مكتب 1,1,0,1,0,1,3,64,6,1,0,1,0,7,1,0,3,3,0,1,0,4,1,0,134,0,22,4,258,م إبتدائية واد ي الجمل الرديف - تابديت,3819.0,17.0,Gafsa,1160.0,Redeyef,E.P.OUED JEMEL ERDAIEF TABDIT,م إبتدائية واد ي الجمل الرديف - تابديت,34.41726,8.307115
Gafsa,Redeyef,17010501401,م إبتدائية وادي الحاشي الرديف - تابديت  مكتب 1,1,1,0,0,2,1,6,3,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,35,1,14,1,72,م إبتدائية وادي الحاشي الرديف - تابديت,3820.0,17.0,Gafsa,1160.0,Redeyef,E.P.OUED EL HECHI RDAEIF TEBDIT,م إبتدائية وادي الحاشي الرديف - تابديت,34.447018,8.273793
